ann_date,change_date,code,flow_share,total_share
20141212,20141219,sh688096,10000000,10000000
20220730,20220728,sh688097,50126500,403901750
20211105,20211112,sh688097,39736800,402516500
20211009,20210930,sh688097,37815370,402516500
20210831,20210630,sh688097,37815370,401000000
20210511,20210512,sh688097,37028570,401000000
20190401,20190401,sh688097,,360000000
20221021,20221028,sh688098,410644000,410644000
20210827,20210630,sh688098,260961180,409700000
20210703,20210708,sh688098,261898980,410644000
20210426,20201231,sh688098,260954980,409700000
20201021,20201028,sh688098,261061580,409700000
20200821,20200630,sh688098,48448400,409700000
20200424,20191231,sh688098,46193590.00000001,409700000
20200421,20200428,sh688098,48541899.99999999,409700000
20191025,20191028,sh688098,45151690,409700000
20190402,20190402,sh688098,,359700000
20221117,20221121,sh688099,413499880,413499880
20210730,20210809,sh688099,213092860,411120000
20200801,20200810,sh688099,211534410,411120000
20200123,20200210,sh688099,39561560,411120000
20190807,20190808,sh688099,37325470,411120000
20190322,20190322,sh688099,,370000000
20210420,20201231,sh688100,44929200,500000000
20210114,20210121,sh688100,166882070,500000000
20200828,20200630,sh688100,41044990,500000000
20200714,20200721,sh688100,43560000,500000000
20200120,20200121,sh688100,39984990,500000000
20190404,20190404,sh688100,,450000000
20221104,20221115,sh688101,333880000,333880000
20211106,20211115,sh688101,182836550,333880000
20201106,20201116,sh688101,179550680,333880000
20200429,20200515,sh688101,80184130,333880000
20191114,20191115,sh688101,76600490,333880000
20190419,20190419,sh688101,,250410000
20220907,20220916,sh688102,34999980,400010000
20201224,20201224,sh688102,,360000000
20220902,20220913,sh688103,61958800,95390000
20210909,20210910,sh688103,19447390,95390000
20201217,20201217,sh688103,,71500000
20221105,20221115,sh688105,166908910,400010000
20211112,20211115,sh688105,33051430,400010000
20201224,20201224,sh688105,,360000000
20210826,20210630,sh688106,259154230,484333399.99999994
20210608,20210616,sh688106,258915730,484333399.99999994
20210322,20201231,sh688106,107549650,484333399.99999994
20201208,20201216,sh688106,111414650,484333399.99999994
20200826,20200630,sh688106,105721290.00000001,484333399.99999994
20200615,20200616,sh688106,101856290.00000001,484333399.99999994
20200408,20200408,sh688106,,363250000
20200302,20191231,sh688106,100217770,363250000
20191030,20190930,sh688106,100978270,363250000
20170320,20161231,sh688106,97867830,363250000
20160624,20160629,sh688106,99742830,363250000
20160614,20160617,sh688106,86492830,350000000
20160421,20160428,sh688106,67242830,350000000
20160411,20160414,sh688106,26897130.000000004,140000000
20160321,20160324,sh688106,12141630,140000000
20160302,20160309,sh688106,1641490,140000000
20151215,20151218,sh688106,820750,70000000
20151207,20151210,sh688106,5320750,65500000
20150728,20150630,sh688106,5320750,61500000
20150217,20150227,sh688106,7034750,61500000
20141211,20141215,sh688106,5534750,60000000
20221104,20221114,sh688107,190614670,400100000
20211111,20211112,sh688107,41762820,400100000
20210430,20210430,sh688107,,350000000
20221026,20221031,sh688108,410000000,410000000
20201022,20201030,sh688108,287380550,410000000
20200422,20200430,sh688108,47500000,410000000
20191029,20191030,sh688108,45170010,410000000
20190329,20190329,sh688108,,360000000
20220822,20220630,sh688109,26005510,54374000
20210329,20210330,sh688109,12375510,54374000
20190705,20190705,sh688109,,40774000
20190314,20190319,sh688109,2682650,40774000
20161123,20161201,sh688109,4154150,40774000
20161116,20161121,sh688109,1122740,11020000
20161013,20161018,sh688109,7075160,11020000
20160224,20160308,sh688109,8095160,10000000
20221202,20221212,sh688110,260247959.99999997,442249760
20220827,20220630,sh688110,96474400,442249760
20211109,20211109,sh688110,,331687320.00000006
20221111,20221118,sh688111,461221530,461221530
20211111,20211118,sh688111,218000000,461000000
20201111,20201118,sh688111,215819450,461000000
20200509,20200518,sh688111,70700000,461000000
20191115,20191118,sh688111,66642200,461000000
20170526,20170526,sh688111,,360000000
20221123,20221201,sh688112,29592030,106666700
20211130,20211201,sh688112,23261900,106666700
20200623,20200623,sh688112,,80000000
20220830,20220630,sh688113,40949000,63700000
20210430,20210506,sh688113,14558920,63700000
20200629,20200629,sh688113,,47700000
20221025,20221021,sh688114,31892109.999999996,414334730
20201207,20201207,sh688114,,371790530
20220905,20220914,sh688115,16203200,66670000
20210630,20210630,sh688115,,50000000
20221011,20220930,sh688116,232229420,232229420
20211113,20211116,sh688116,179418990,232229190.00000003
20210911,20210927,sh688116,179047920,231858120.00000003
20200917,20200925,sh688116,176547920,231858120.00000003
20200317,20200325,sh688116,55464530.00000001,231858120.00000003
20190924,20190925,sh688116,52775790,231858120.00000003
20190322,20190322,sh688116,,173893590
20220825,20220630,sh688117,47297600,80000000
20210831,20210630,sh688117,19165720,80000000
20210602,20210603,sh688117,18165720,80000000
20200624,20200624,sh688117,,60000000
20221126,20221205,sh688118,95400000,95400000
20211127,20211206,sh688118,67697160,95400000
20201127,20201204,sh688118,66504660,95400000
20200527,20200604,sh688118,22657500,95400000
20191203,20191204,sh688118,21668800,95400000
20190603,20190603,sh688118,,71550000
20221126,20221206,sh688119,157500000,1125000000
20201221,20201221,sh688119,,900000000
20221201,20221208,sh688120,25870830,106666700
20220816,20220630,sh688120,24674150,106666700
20201015,20201015,sh688120,,80000000
20220827,20220906,sh688121,139740120,202666670
20210903,20210906,sh688121,41559709.99999999,202666670
20210127,20210127,sh688121,,152000000
20220716,20220722,sh688122,464046070.00000006,464046070.00000006
20210715,20210722,sh688122,312598000,441272000
20200715,20200722,sh688122,310388000,441272000
20200331,20191231,sh688122,39702290,441272000
20200114,20200122,sh688122,41990000,441272000
20190719,20190722,sh688122,39702290,441272000
20190415,20190415,sh688122,,397072000
20180626,20180626,sh688122,396809500,397072000
20171106,20171109,sh688122,396821500,397072000
20170815,20170630,sh688122,396743500,397072000
20170214,20170217,sh688122,396704500,397072000
20161125,20161130,sh688122,363359500,397072000
20160627,20160623,sh688122,313662500,347072000
20160627,20160624,sh688122,313359500,347072000
20160509,20160509,sh688122,313704500,347072000
20160127,20160201,sh688122,313727000,347072000
20150923,20150928,sh688122,280382000,347072000
20141225,20141231,sh688122,265382000,332072000
20111125,20101103,sh688122,,255440000
20100311,20030228,sh688122,,122000000
20100311,20070108,sh688122,,225800000
20220910,20220915,sh688123,83879480,120905870
20201215,20201223,sh688123,82607060,120841870
20200613,20200623,sh688123,29002050,120841870
20191220,20191223,sh688123,27568820,120841870
20190402,20190402,sh688123,,90631400
20221001,20221017,sh688125,17634970,80808080
20210629,20210629,sh688125,,60606060
20220827,20220905,sh688126,1597658660,2731658660
20220413,20211231,sh688126,1090147150,2480260000
20220319,20220329,sh688126,1330338950,2720298400.0000005
20220305,20220303,sh688126,1090147150,2720298400.0000005
20210828,20210630,sh688126,1099925750,2480260000
20210428,20201231,sh688126,499431970,2480260000
20210414,20210420,sh688126,1105337650,2480260000
20201013,20201020,sh688126,495494470,2480260000
20200828,20200630,sh688126,467691400,2480260000
20200417,20200420,sh688126,449819900,2480260000
20190430,20190430,sh688126,,1860191800
20220913,20220921,sh688127,171028800,402845000
20210316,20210322,sh688127,38855000,402845000
20210205,20210203,sh688127,36936050,402845000
20200918,20200921,sh688127,36936050,401580000
20200326,20200326,sh688127,,360680000
20160819,20160824,sh688127,27980000,59000000
20160225,20160322,sh688127,32980000,54000000
20221027,20221107,sh688128,404500000,404500000
20210824,20210630,sh688128,94331209.99999999,404500000
20210427,20201231,sh688128,94345610,404500000
20201029,20201105,sh688128,94642610,404500000
20200825,20200630,sh688128,48557610.00000001,404500000
20200423,20200506,sh688128,47871210,404500000
20191104,20191105,sh688128,45477850,404500000
20190506,20190506,sh688128,,354500000
20221112,20221107,sh688129,41430000,120000000
20211015,20211025,sh688129,40280300,120000000
20210826,20210630,sh688129,28850300.000000004,120000000
20210416,20210423,sh688129,28500000,120000000
20201022,20201023,sh688129,27298430,120000000
20200409,20200409,sh688129,,90000000
20220728,20220729,sh688130,14835809.999999998,66560000
20211025,20211025,sh688130,,49920000
20220826,20220630,sh688131,61331830,104078810
20211201,20211208,sh688131,17041070,74342010
20210826,20210630,sh688131,16281150,74342010
20210607,20210608,sh688131,15245050.000000002,74342010
20200526,20200526,sh688131,,55742010
20170914,20170921,sh688131,37155960,45975959.99999999
20170630,20170705,sh688131,20642199.999999996,25542199.999999996
20170417,20170420,sh688131,16042200,25542199.999999996
20170118,20170120,sh688131,12750000,22250000
20160930,20161012,sh688131,2050000,22250000
20160425,20160519,sh688131,200000,20000000
20220922,20220923,sh688132,33334260,152225200
20200619,20200619,sh688132,,114168900
20221024,20221031,sh688133,47302860,84071660
20211025,20211101,sh688133,46205570,76248960
20210423,20210430,sh688133,16256600,76248960
20201029,20201030,sh688133,15567260.000000002,76248960
20200413,20200413,sh688133,,57186650
20191223,20191227,sh688133,18340350,57186650
20191120,20191126,sh688133,13952900,52799200
20181126,20181129,sh688133,13804400,52799200
20180723,20180726,sh688133,10504000,49498800
20170824,20170829,sh688133,7094500,49498800
20170509,20170512,sh688133,5096800,47501100
20170331,20161231,sh688133,1941850,43875000
20170214,20170217,sh688133,6653350,43875000
20160818,20160630,sh688133,10048610,43875000
20151215,20151225,sh688133,12154610,43875000
20221209,20221219,sh688135,88896320,137249120
20221103,20221111,sh688135,86396320,137249120
20211104,20211111,sh688135,85547200,136400000
20210731,20210630,sh688135,30690000,136400000
20210430,20210511,sh688135,29695900,136400000
20210428,20201231,sh688135,28415150,136400000
20201110,20201111,sh688135,27704250,136400000
20200417,20200417,sh688135,,102300000
20191211,20191217,sh688135,22843210,102300000
20190626,20190701,sh688135,25219600,99800000
20181123,20181128,sh688135,36332400,99800000
20170629,20170704,sh688135,51215800,99800000
20170112,20170117,sh688135,50342000,88800000
20161014,20161019,sh688135,54482000,83000000
20160308,20160311,sh688135,57372000,75000000
20150831,20150907,sh688135,60372000,72000000
20221207,20221214,sh688136,66922299.99999999,198700650
20210604,20210615,sh688136,42720760,198700650
20201211,20201214,sh688136,40909120,198700650
20200511,20200511,sh688136,,149025350
20221111,20221121,sh688138,266800000,266800000
20201113,20201120,sh688138,78210000,266800000
20200513,20200520,sh688138,63460000,266800000
20191119,20191120,sh688138,60787479.99999999,266800000
20190524,20190524,sh688138,,200000000
20221109,20221111,sh688139,317952510,317952510
20211016,20211025,sh688139,184376640,317071760
20201016,20201026,sh688139,181205920,317071760
20200417,20200427,sh688139,76097220,317071760
20191024,20191025,sh688139,72779280,317071760
20190402,20190402,sh688139,,237803820
20221129,20221125,sh688148,382975100,511718000
20220331,20211231,sh688148,74740580,511718000
20211130,20211126,sh688148,72258980,511718000
20210805,20210806,sh688148,72258980,508740000
20200618,20200618,sh688148,,428740000
20190118,20190123,sh688148,90479500,190370000
20181228,20190104,sh688148,64094200,190370000
20180719,20180724,sh688148,51724200,178000000
20180416,20171231,sh688148,11165000,168000000
20180124,20180129,sh688148,58205000,168000000
20170911,20170920,sh688148,11165000,168000000
20170614,20170619,sh688148,3190000,48000000
20170206,20170209,sh688148,2810000,42000000
20160831,20161021,sh688148,11560000,31000000
20220908,20220919,sh688150,34455330,402437590
20210616,20210616,sh688150,,362193830
20170615,20170623,sh688150,36973340,50760000
20161212,20161215,sh688150,7866670,10800000
20151218,20160108,sh688150,8666670,10000000
20221129,20221206,sh688151,99567009.99999999,344500000
20201225,20201225,sh688151,,258293800
20221027,20221028,sh688152,11313390,52844720
20211223,20211223,sh688152,,39633540
20220927,20221012,sh688153,32462960,408619420
20210621,20210621,sh688153,,360000000
20170104,20170109,sh688153,15876000,28350000
20151124,20151203,sh688153,17226000,27000000
20221129,20221201,sh688155,33255700,76676140
20220423,20220427,sh688155,31151909.999999996,76328140
20211130,20211202,sh688155,30811810,75988040
20210804,20210811,sh688155,30453810,75630040
20210204,20210218,sh688155,17964500,75630040
20200810,20200811,sh688155,17199440,75630040
20191226,20191226,sh688155,,56720040
20220915,20220922,sh688156,72321060,92373760
20210910,20210922,sh688156,69755500,91840000
20210820,20210630,sh688156,21964699.999999996,91840000
20210413,20201231,sh688156,20989609.999999996,91840000
20210313,20210322,sh688156,21914800,91840000
20200921,20200922,sh688156,20886810,91840000
20200522,20200522,sh688156,,68880000
20180719,20180725,sh688156,40085400,68880000
20180713,20180719,sh688156,39995800,68880000
20171017,20171020,sh688156,34885800,63770000
20170703,20170707,sh688156,32935450,63770000
20161103,20161108,sh688156,32165450,63000000
20160818,20160630,sh688156,19057250,60000000
20160720,20160725,sh688156,22057250,63000000
20150916,20151008,sh688156,19174650,60000000
20221123,20221128,sh688157,35097780,79811780
20220228,20211231,sh688157,34079900,79600000
20210827,20210630,sh688157,34862200,79600000
20210602,20210609,sh688157,34155300,79600000
20210430,20201231,sh688157,19169300,79600000
20201201,20201209,sh688157,18905000,79600000
20200608,20200609,sh688157,18104690,79600000
20191012,20191012,sh688157,,59700000
20220806,20220815,sh688158,355406840,453095080
20220427,20211231,sh688158,324590420,422805160.00000006
20211030,20211109,sh688158,324926120,422805160.00000006
20210928,20211015,sh688158,321760630,422805160.00000006
20210901,20210903,sh688158,320893960,422805160.00000006
20210807,20210630,sh688158,314788400,422532160
20210713,20210720,sh688158,320620960,422532160
20210427,20201231,sh688158,48451300,422532160
20210113,20210120,sh688158,314824900,422532160
20200730,20200630,sh688158,45450630,422532160
20200711,20200720,sh688158,48511700,422532160
20200117,20200120,sh688158,43738930,422532160
20190401,20190401,sh688158,,364032160
20210830,20210630,sh688159,62606440,91679500
20210427,20201231,sh688159,20580300.000000004,91679500
20210116,20210125,sh688159,63054340,91679500
20200820,20200630,sh688159,19422460,91679500
20200715,20200723,sh688159,20243800,91679500
20200122,20200123,sh688159,18660660,91679500
20190507,20190507,sh688159,,68759500
20180123,20171231,sh688159,22764310,56000000
20170829,20170630,sh688159,23814310,56000000
20170309,20170314,sh688159,23409440,56000000
